Date,Ticker,ShortName,RedCode,Tier,Ccy,DocClause,Contributor,Spread6m,Spread1y,Spread2y,Spread3y,Spread4y,Spread5y,Spread7y,Spread10y,Spread15y,Spread20y,Spread30y,Recovery,Rating6m,Rating1y,Rating2y,Rating3y,Rating4y,Rating5y,Rating7y,Rating10y,Rating15y,Rating20y,Rating30y,CompositeCurveRating,CompositeDepth5y,Sector,Region,Country,AvRating,ImpliedRating,CompositeLevel6m,CompositeLevel1y,CompositeLevel2y,CompositeLevel3y,CompositeLevel4y,CompositeLevel5y,CompositeLevel7y,CompositeLevel10y,CompositeLevel15y,CompositeLevel20y,CompositeLevel30y,CompositeLevelRecovery
6-Apr-06,CL,Colgate Palmolive Co,1AD578,SNRFOR,USD,XR14,Composite,0.02%,0.04%,0.06%,0.09%,0.12%,0.14%,0.19%,0.25%,0.30%,0.28%,0.38%,40.00%,B,BB,BB,BBB,B,BB,BB,BB,B,B,B,BBB,11,Consumer Goods,N.Amer,United States,,,DocAdj,DocAdj,DocAdj,DocAdj,DocAdj,DocAdj,DocAdj,DocAdj,DocAdj,DocAdj,DocAdj,Entity Tier
7-Apr-06,CL,Colgate Palmolive Co,1AD578,SNRFOR,USD,XR14,Composite,0.02%,0.04%,0.06%,0.09%,0.12%,0.14%,0.19%,0.25%,0.30%,0.28%,0.38%,40.00%,BB,BB,BB,BBB,B,BB,BB,BB,B,B,BB,BBB,11,Consumer Goods,N.Amer,United States,,,DocAdj,DocAdj,DocAdj,DocAdj,DocAdj,DocAdj,DocAdj,DocAdj,DocAdj,DocAdj,DocAdj,Entity Tier
10-Apr-06,CL,Colgate Palmolive Co,1AD578,SNRFOR,USD,XR14,Composite,0.02%,0.04%,0.06%,0.09%,0.12%,0.14%,0.19%,0.25%,0.30%,0.28%,0.38%,40.00%,BB,BBB,BBB,BBB,B,BB,BBB,BB,BB,B,BB,A,11,Consumer Goods,N.Amer,United States,,,DocAdj,DocAdj,DocAdj,DocAdj,DocAdj,DocAdj,DocAdj,DocAdj,DocAdj,DocAdj,DocAdj,Entity Tier
11-Apr-06,CL,Colgate Palmolive Co,1AD578,SNRFOR,USD,XR14,Composite,0.03%,0.04%,0.07%,0.09%,0.12%,0.13%,0.19%,0.26%,0.31%,0.30%,0.40%,40.00%,BB,BB,BB,BBB,B,BB,BB,BB,BB,BB,NR,BBB,10,Consumer Goods,N.Amer,United States,,,DocAdj,DocAdj,DocAdj,DocAdj,DocAdj,DocAdj,DocAdj,DocAdj,DocAdj,DocAdj,Thin,Entity Tier
12-Apr-06,CL,Colgate Palmolive Co,1AD578,SNRFOR,USD,XR14,Composite,0.04%,0.05%,0.06%,0.09%,0.10%,0.13%,0.19%,0.26%,0.29%,0.32%,0.28%,40.00%,B,BB,BB,BBB,B,BB,BB,BB,BB,BBB,B,BBB,9,Consumer Goods,N.Amer,United States,,,DocAdj,DocAdj,DocAdj,DocAdj,DocAdj,DocAdj,DocAdj,DocAdj,DocAdj,DocAdj,DocAdj,Entity Tier
13-Apr-06,CL,Colgate Palmolive Co,1AD578,SNRFOR,USD,XR14,Composite,0.04%,0.05%,0.06%,0.09%,0.10%,0.13%,0.19%,0.27%,0.31%,0.32%,0.28%,40.00%,B,BB,BB,BBB,B,BB,BB,BB,BB,BBB,B,BBB,9,Consumer Goods,N.Amer,United States,,,DocAdj,DocAdj,DocAdj,DocAdj,DocAdj,DocAdj,DocAdj,DocAdj,DocAdj,DocAdj,DocAdj,Entity Tier
14-Apr-06,CL,Colgate Palmolive Co,1AD578,SNRFOR,USD,XR14,Composite,0.04%,0.05%,0.06%,0.09%,0.10%,0.13%,0.19%,0.27%,0.31%,0.32%,0.28%,40.00%,BB,BBB,BB,BBB,B,BB,BB,BB,BB,BBB,B,BBB,9,Consumer Goods,N.Amer,United States,,,DocAdj,DocAdj,DocAdj,DocAdj,DocAdj,DocAdj,DocAdj,DocAdj,DocAdj,DocAdj,DocAdj,Entity Tier
17-Apr-06,CL,Colgate Palmolive Co,1AD578,SNRFOR,USD,XR14,Composite,0.04%,0.05%,0.06%,0.09%,0.10%,0.13%,0.19%,0.27%,0.31%,0.32%,0.28%,40.00%,BBB,BBB,BB,BB,B,BB,BBB,BBB,BB,BBB,B,A,9,Consumer Goods,N.Amer,United States,,,DocAdj,DocAdj,DocAdj,DocAdj,DocAdj,DocAdj,DocAdj,DocAdj,DocAdj,DocAdj,DocAdj,Entity Tier
18-Apr-06,CL,Colgate Palmolive Co,1AD578,SNRFOR,USD,XR14,Composite,0.04%,0.04%,0.06%,0.09%,0.10%,0.13%,0.19%,0.27%,0.31%,0.32%,0.28%,40.00%,BBB,BBB,BBB,BB,B,BB,BBB,BBB,BB,B,B,A,9,Consumer Goods,N.Amer,United States,,,DocAdj,DocAdj,DocAdj,DocAdj,DocAdj,DocAdj,DocAdj,DocAdj,DocAdj,DocAdj,DocAdj,Entity Tier
19-Apr-06,CL,Colgate Palmolive Co,1AD578,SNRFOR,USD,XR14,Composite,0.03%,0.04%,0.07%,0.09%,0.10%,0.13%,0.19%,0.25%,0.31%,0.33%,0.36%,40.00%,BB,BB,BB,BB,B,BB,BBB,BB,BB,B,B,BBB,8,Consumer Goods,N.Amer,United States,,,DocAdj,DocAdj,DocAdj,DocAdj,DocAdj,DocAdj,DocAdj,DocAdj,DocAdj,DocAdj,DocAdj,Entity Tier
20-Apr-06,CL,Colgate Palmolive Co,1AD578,SNRFOR,USD,XR14,Composite,0.03%,0.04%,0.06%,0.08%,0.11%,0.13%,0.19%,0.26%,0.30%,0.34%,0.36%,40.00%,BBB,BB,BB,BB,B,BB,BB,BB,B,B,B,BBB,9,Consumer Goods,N.Amer,United States,,,DocAdj,DocAdj,DocAdj,DocAdj,DocAdj,DocAdj,DocAdj,DocAdj,DocAdj,DocAdj,DocAdj,Entity Tier
21-Apr-06,CL,Colgate Palmolive Co,1AD578,SNRFOR,USD,XR14,Composite,0.03%,0.04%,0.06%,0.08%,0.11%,0.13%,0.19%,0.26%,0.30%,0.34%,0.36%,40.00%,BBB,BB,BB,BB,BB,BB,BBB,BB,BB,B,B,BBB,9,Consumer Goods,N.Amer,United States,,,DocAdj,DocAdj,DocAdj,DocAdj,DocAdj,DocAdj,DocAdj,DocAdj,DocAdj,DocAdj,DocAdj,Entity Tier
24-Apr-06,CL,Colgate Palmolive Co,1AD578,SNRFOR,USD,XR14,Composite,0.03%,0.04%,0.06%,0.08%,0.11%,0.13%,0.19%,0.26%,0.30%,0.34%,0.36%,40.00%,BBB,BBB,BBB,BB,BB,BB,BBB,BBB,BB,B,BB,A,9,Consumer Goods,N.Amer,United States,,,DocAdj,DocAdj,DocAdj,DocAdj,DocAdj,DocAdj,DocAdj,DocAdj,DocAdj,DocAdj,DocAdj,Entity Tier
25-Apr-06,CL,Colgate Palmolive Co,1AD578,SNRFOR,USD,XR14,Composite,0.04%,0.04%,0.06%,0.08%,0.11%,0.13%,0.19%,0.27%,0.30%,0.33%,0.35%,40.00%,BB,BBB,BBB,BB,BB,BB,BBB,BB,B,B,B,BBB,10,Consumer Goods,N.Amer,United States,,,DocAdj,DocAdj,DocAdj,DocAdj,DocAdj,DocAdj,DocAdj,DocAdj,DocAdj,DocAdj,DocAdj,Entity Tier
26-Apr-06,CL,Colgate Palmolive Co,1AD578,SNRFOR,USD,XR14,Composite,0.04%,0.04%,0.06%,0.08%,0.11%,0.13%,0.18%,0.27%,0.30%,0.33%,0.35%,40.00%,B,BB,BBB,BB,B,BB,BB,BBB,B,BB,B,BB,10,Consumer Goods,N.Amer,United States,,,DocAdj,DocAdj,DocAdj,DocAdj,DocAdj,DocAdj,DocAdj,DocAdj,DocAdj,DocAdj,DocAdj,Entity Tier
27-Apr-06,CL,Colgate Palmolive Co,1AD578,SNRFOR,USD,XR14,Composite,0.04%,0.03%,0.06%,0.08%,0.11%,0.13%,0.18%,0.27%,0.30%,0.33%,0.35%,40.00%,BB,BB,BBB,BB,B,BB,BB,BBB,BB,BB,BB,BBB,10,Consumer Goods,N.Amer,United States,,,DocAdj,DocAdj,DocAdj,DocAdj,DocAdj,DocAdj,DocAdj,DocAdj,DocAdj,DocAdj,DocAdj,Entity Tier
28-Apr-06,CL,Colgate Palmolive Co,1AD578,SNRFOR,USD,XR14,Composite,0.04%,0.04%,0.06%,0.08%,0.11%,0.13%,0.20%,0.27%,0.30%,0.33%,0.35%,40.00%,BB,BB,BBB,BB,BB,BB,BBB,BBB,BB,BB,BB,A,9,Consumer Goods,N.Amer,United States,,,DocAdj,DocAdj,DocAdj,DocAdj,DocAdj,DocAdj,DocAdj,DocAdj,DocAdj,DocAdj,DocAdj,Entity Tier
1-May-06,CL,Colgate Palmolive Co,1AD578,SNRFOR,USD,XR14,Composite,0.04%,0.04%,0.06%,0.08%,0.11%,0.13%,0.21%,0.27%,0.29%,0.33%,0.35%,40.00%,BB,BB,BBB,BB,BB,BB,BBB,BBB,BB,BBB,BB,A,10,Consumer Goods,N.Amer,United States,,,DocAdj,DocAdj,DocAdj,DocAdj,DocAdj,DocAdj,DocAdj,DocAdj,DocAdj,DocAdj,DocAdj,Entity Tier
2-May-06,CL,Colgate Palmolive Co,1AD578,SNRFOR,USD,XR14,Composite,0.04%,0.04%,0.06%,0.08%,0.11%,0.13%,0.21%,0.27%,0.29%,0.30%,0.35%,40.00%,BB,BBB,BBB,BB,BB,BB,BBB,BBB,BB,B,BB,A,10,Consumer Goods,N.Amer,United States,,,DocAdj,DocAdj,DocAdj,DocAdj,DocAdj,DocAdj,DocAdj,DocAdj,DocAdj,DocAdj,DocAdj,Entity Tier
3-May-06,CL,Colgate Palmolive Co,1AD578,SNRFOR,USD,XR14,Composite,0.03%,0.04%,0.06%,0.08%,0.11%,0.13%,0.21%,0.27%,0.29%,0.30%,0.35%,40.00%,BB,BBB,BBB,BB,BB,BB,BBB,BBB,BB,B,BB,A,10,Consumer Goods,N.Amer,United States,,,DocAdj,DocAdj,DocAdj,DocAdj,DocAdj,DocAdj,DocAdj,DocAdj,DocAdj,DocAdj,DocAdj,Entity Tier
4-May-06,CL,Colgate Palmolive Co,1AD578,SNRFOR,USD,XR14,Composite,0.03%,0.04%,0.06%,0.08%,0.11%,0.13%,0.19%,0.26%,0.29%,0.30%,0.30%,40.00%,B,BB,BB,BB,BB,BB,BB,BB,BB,B,B,BBB,10,Consumer Goods,N.Amer,United States,,,DocAdj,DocAdj,DocAdj,DocAdj,DocAdj,DocAdj,DocAdj,DocAdj,DocAdj,DocAdj,DocAdj,Entity Tier
5-May-06,CL,Colgate Palmolive Co,1AD578,SNRFOR,USD,XR14,Composite,0.04%,0.04%,0.06%,0.08%,0.11%,0.13%,0.20%,0.26%,0.29%,0.34%,0.35%,40.00%,BB,BB,BB,BBB,B,BB,BB,BB,B,B,B,BBB,11,Consumer Goods,N.Amer,United States,,,DocAdj,DocAdj,DocAdj,DocAdj,DocAdj,DocAdj,DocAdj,DocAdj,DocAdj,DocAdj,DocAdj,Entity Tier
8-May-06,CL,Colgate Palmolive Co,1AD578,SNRFOR,USD,XR14,Composite,0.04%,0.05%,0.06%,0.09%,0.12%,0.13%,0.19%,0.24%,0.29%,0.29%,0.34%,40.00%,A,BB,BB,BBB,B,BB,BB,BB,B,B,BBB,BBB,11,Consumer Goods,N.Amer,United States,,,DocAdj,DocAdj,DocAdj,DocAdj,DocAdj,DocAdj,DocAdj,DocAdj,DocAdj,DocAdj,DocAdj,Entity Tier
9-May-06,CL,Colgate Palmolive Co,1AD578,SNRFOR,USD,XR14,Composite,0.04%,0.05%,0.06%,0.08%,0.11%,0.13%,0.19%,0.24%,0.28%,0.29%,0.34%,40.00%,A,BB,BB,BBB,B,BBB,BB,BB,B,B,BBB,BBB,12,Consumer Goods,N.Amer,United States,,,DocAdj,DocAdj,DocAdj,DocAdj,DocAdj,DocAdj,DocAdj,DocAdj,DocAdj,DocAdj,DocAdj,Entity Tier
10-May-06,CL,Colgate Palmolive Co,1AD578,SNRFOR,USD,XR14,Composite,0.04%,0.05%,0.07%,0.09%,0.11%,0.14%,0.20%,0.24%,0.30%,0.29%,0.29%,40.00%,BBB,BB,BB,BBB,B,BBB,BBB,BB,NR,B,NR,BBB,14,Consumer Goods,N.Amer,United States,,,DocAdj,DocAdj,DocAdj,DocAdj,DocAdj,DocAdj,DocAdj,DocAdj,Thin,DocAdj,Thin,Entity Tier
11-May-06,CL,Colgate Palmolive Co,1AD578,SNRFOR,USD,XR14,Composite,0.04%,0.05%,0.07%,0.09%,0.11%,0.14%,0.19%,0.24%,0.30%,0.29%,0.29%,40.00%,BBB,BB,BB,BBB,BB,BBB,BB,BB,NR,NR,NR,A,13,Consumer Goods,N.Amer,United States,,,DocAdj,DocAdj,DocAdj,DocAdj,DocAdj,DocAdj,DocAdj,DocAdj,Thin,Thin,Thin,Entity Tier
12-May-06,CL,Colgate Palmolive Co,1AD578,SNRFOR,USD,XR14,Composite,0.04%,0.05%,0.07%,0.09%,0.11%,0.14%,0.20%,0.24%,0.30%,0.30%,0.29%,40.00%,BBB,BB,BB,BBB,B,BBB,BB,BB,NR,B,NR,BBB,13,Consumer Goods,N.Amer,United States,,,DocAdj,DocAdj,DocAdj,DocAdj,DocAdj,DocAdj,DocAdj,DocAdj,Thin,DocAdj,Thin,Entity Tier
15-May-06,CL,Colgate Palmolive Co,1AD578,SNRFOR,USD,XR14,Composite,0.04%,0.05%,0.07%,0.09%,0.11%,0.14%,0.20%,0.24%,0.30%,0.30%,0.29%,40.00%,A,BB,BB,BBB,BB,BBB,BBB,BB,NR,B,NR,A,15,Consumer Goods,N.Amer,United States,,,DocAdj,DocAdj,DocAdj,DocAdj,DocAdj,DocAdj,DocAdj,DocAdj,Thin,DocAdj,Thin,Entity Tier
16-May-06,CL,Colgate Palmolive Co,1AD578,SNRFOR,USD,XR14,Composite,0.04%,0.05%,0.07%,0.09%,0.11%,0.14%,0.20%,0.24%,0.30%,0.30%,0.29%,40.00%,A,BBB,BB,BBB,BB,BBB,BBB,BB,NR,B,NR,A,15,Consumer Goods,N.Amer,United States,,,DocAdj,DocAdj,DocAdj,DocAdj,DocAdj,DocAdj,DocAdj,DocAdj,Thin,DocAdj,Thin,Entity Tier
17-May-06,CL,Colgate Palmolive Co,1AD578,SNRFOR,USD,XR14,Composite,0.04%,0.05%,0.07%,0.09%,0.11%,0.14%,0.20%,0.24%,0.30%,0.30%,0.29%,40.00%,A,BBB,BB,BBB,BB,BBB,BBB,BB,NR,B,NR,A,15,Consumer Goods,N.Amer,United States,,,DocAdj,DocAdj,DocAdj,DocAdj,DocAdj,DocAdj,DocAdj,DocAdj,Thin,DocAdj,Thin,Entity Tier
18-May-06,CL,Colgate Palmolive Co,1AD578,SNRFOR,USD,XR14,Composite,0.04%,0.05%,0.07%,0.09%,0.11%,0.14%,0.20%,0.25%,0.30%,0.35%,0.36%,40.00%,BB,BB,BB,BB,BB,BBB,BB,BB,NR,NR,B,BB,12,Consumer Goods,N.Amer,United States,,,DocAdj,DocAdj,DocAdj,DocAdj,DocAdj,DocAdj,DocAdj,DocAdj,Thin,Thin,DocAdj,Entity Tier
19-May-06,CL,Colgate Palmolive Co,1AD578,SNRFOR,USD,XR14,Composite,0.04%,0.05%,0.07%,0.09%,0.11%,0.14%,0.20%,0.25%,0.30%,0.35%,0.36%,40.00%,BBB,BBB,BB,BB,BB,BBB,BB,BB,NR,NR,B,BBB,12,Consumer Goods,N.Amer,United States,,,DocAdj,DocAdj,DocAdj,DocAdj,DocAdj,DocAdj,DocAdj,DocAdj,Thin,Thin,DocAdj,Entity Tier
22-May-06,CL,Colgate Palmolive Co,1AD578,SNRFOR,USD,XR14,Composite,0.04%,0.05%,0.07%,0.09%,0.11%,0.14%,0.20%,0.25%,0.30%,0.35%,0.36%,40.00%,B,A,BB,BBB,BBB,BBB,BB,BBB,NR,NR,BB,A,13,Consumer Goods,N.Amer,United States,,,DocAdj,DocAdj,DocAdj,DocAdj,DocAdj,DocAdj,DocAdj,DocAdj,Thin,Thin,DocAdj,Entity Tier
23-May-06,CL,Colgate Palmolive Co,1AD578,SNRFOR,USD,XR14,Composite,0.04%,0.05%,0.06%,0.09%,0.11%,0.14%,0.20%,0.25%,0.30%,0.35%,0.36%,40.00%,BBB,BBB,BBB,BBB,BBB,BBB,BB,BB,B,NR,BB,A,12,Consumer Goods,N.Amer,United States,,,DocAdj,DocAdj,DocAdj,DocAdj,DocAdj,DocAdj,DocAdj,DocAdj,DocAdj,Thin,DocAdj,Entity Tier
24-May-06,CL,Colgate Palmolive Co,1AD578,SNRFOR,USD,XR14,Composite,0.04%,0.05%,0.06%,0.09%,0.11%,0.14%,0.20%,0.25%,0.30%,0.35%,0.36%,40.00%,BBB,BBB,BBB,BBB,BBB,BBB,BB,BB,B,NR,BB,A,12,Consumer Goods,N.Amer,United States,,,DocAdj,DocAdj,DocAdj,DocAdj,DocAdj,DocAdj,DocAdj,DocAdj,DocAdj,Thin,DocAdj,Entity Tier
25-May-06,CL,Colgate Palmolive Co,1AD578,SNRFOR,USD,XR14,Composite,0.04%,0.05%,0.06%,0.09%,0.11%,0.14%,0.20%,0.25%,0.30%,0.35%,0.36%,40.00%,BBB,BBB,BBB,BBB,BBB,BBB,BB,BB,B,NR,BB,A,13,Consumer Goods,N.Amer,United States,,,DocAdj,DocAdj,DocAdj,DocAdj,DocAdj,DocAdj,DocAdj,DocAdj,DocAdj,Thin,DocAdj,Entity Tier
26-May-06,CL,Colgate Palmolive Co,1AD578,SNRFOR,USD,XR14,Composite,0.04%,0.05%,0.06%,0.09%,0.11%,0.14%,0.20%,0.25%,0.30%,0.35%,0.36%,40.00%,BBB,BBB,BBB,BBB,BBB,BBB,BB,BB,BB,NR,BB,A,13,Consumer Goods,N.Amer,United States,,,DocAdj,DocAdj,DocAdj,DocAdj,DocAdj,DocAdj,DocAdj,DocAdj,DocAdj,Thin,DocAdj,Entity Tier
29-May-06,CL,Colgate Palmolive Co,1AD578,SNRFOR,USD,XR14,Composite,0.04%,0.05%,0.06%,0.09%,0.11%,0.14%,0.20%,0.25%,0.30%,0.35%,0.36%,40.00%,BBB,BBB,BBB,BBB,BBB,BBB,BBB,BB,BB,NR,BBB,A,13,Consumer Goods,N.Amer,United States,,,DocAdj,DocAdj,DocAdj,DocAdj,DocAdj,DocAdj,DocAdj,DocAdj,DocAdj,Thin,DocAdj,Entity Tier
30-May-06,CL,Colgate Palmolive Co,1AD578,SNRFOR,USD,XR14,Composite,0.04%,0.04%,0.06%,0.09%,0.11%,0.14%,0.20%,0.25%,0.30%,0.35%,0.36%,40.00%,BBB,BBB,BBB,BBB,BBB,BBB,BBB,BB,BB,NR,BB,A,13,Consumer Goods,N.Amer,United States,,,DocAdj,DocAdj,DocAdj,DocAdj,DocAdj,DocAdj,DocAdj,DocAdj,DocAdj,Thin,DocAdj,Entity Tier
31-May-06,CL,Colgate Palmolive Co,1AD578,SNRFOR,USD,XR14,Composite,0.04%,0.04%,0.06%,0.09%,0.11%,0.14%,0.20%,0.26%,0.30%,0.28%,0.36%,40.00%,BBB,BBB,BBB,BBB,BBB,BBB,BB,BB,NR,NR,BB,A,13,Consumer Goods,N.Amer,United States,,,DocAdj,DocAdj,DocAdj,DocAdj,DocAdj,DocAdj,DocAdj,DocAdj,Thin,Thin,DocAdj,Entity Tier
1-Jun-06,CL,Colgate Palmolive Co,1AD578,SNRFOR,USD,XR14,Composite,0.04%,0.04%,0.06%,0.09%,0.11%,0.14%,0.20%,0.26%,0.30%,0.28%,0.36%,40.00%,BBB,A,BBB,BBB,BBB,BBB,BB,BB,NR,NR,BB,A,14,Consumer Goods,N.Amer,United States,,,DocAdj,DocAdj,DocAdj,DocAdj,DocAdj,DocAdj,DocAdj,DocAdj,Thin,Thin,DocAdj,Entity Tier
2-Jun-06,CL,Colgate Palmolive Co,1AD578,SNRFOR,USD,XR14,Composite,0.04%,0.04%,0.07%,0.09%,0.11%,0.14%,0.20%,0.25%,0.30%,0.28%,0.36%,40.00%,BB,BBB,BBB,BBB,BBB,BBB,BB,BB,NR,NR,BB,A,14,Consumer Goods,N.Amer,United States,,,DocAdj,DocAdj,DocAdj,DocAdj,DocAdj,DocAdj,DocAdj,DocAdj,Thin,Thin,DocAdj,Entity Tier
5-Jun-06,CL,Colgate Palmolive Co,1AD578,SNRFOR,USD,XR14,Composite,0.04%,0.04%,0.06%,0.08%,0.11%,0.14%,0.21%,0.27%,0.30%,0.28%,0.36%,40.00%,BBB,BBB,BBB,BBB,BB,BBB,BB,BBB,NR,NR,BB,BBB,14,Consumer Goods,N.Amer,United States,,,DocAdj,DocAdj,DocAdj,DocAdj,DocAdj,DocAdj,DocAdj,DocAdj,Thin,Thin,DocAdj,Entity Tier
6-Jun-06,CL,Colgate Palmolive Co,1AD578,SNRFOR,USD,XR14,Composite,0.04%,0.04%,0.06%,0.08%,0.11%,0.14%,0.21%,0.27%,0.30%,0.28%,0.36%,40.00%,BBB,BB,BBB,BBB,BBB,BBB,BB,BB,NR,NR,BB,A,14,Consumer Goods,N.Amer,United States,,,DocAdj,DocAdj,DocAdj,DocAdj,DocAdj,DocAdj,DocAdj,DocAdj,Thin,Thin,DocAdj,Entity Tier
7-Jun-06,CL,Colgate Palmolive Co,1AD578,SNRFOR,USD,XR14,Composite,0.04%,0.04%,0.06%,0.08%,0.11%,0.14%,0.20%,0.25%,0.30%,0.28%,0.36%,40.00%,BBB,BB,BBB,BBB,BBB,BBB,BB,BB,NR,NR,BB,A,14,Consumer Goods,N.Amer,United States,,,DocAdj,DocAdj,DocAdj,DocAdj,DocAdj,DocAdj,DocAdj,DocAdj,Thin,Thin,DocAdj,Entity Tier
8-Jun-06,CL,Colgate Palmolive Co,1AD578,SNRFOR,USD,XR14,Composite,0.04%,0.04%,0.06%,0.08%,0.11%,0.14%,0.20%,0.25%,0.30%,0.28%,0.36%,40.00%,BB,BB,BBB,BBB,BB,BBB,BB,BB,NR,NR,BB,A,15,Consumer Goods,N.Amer,United States,,,DocAdj,DocAdj,DocAdj,DocAdj,DocAdj,DocAdj,DocAdj,DocAdj,Thin,Thin,DocAdj,Entity Tier
9-Jun-06,CL,Colgate Palmolive Co,1AD578,SNRFOR,USD,XR14,Composite,0.04%,0.04%,0.06%,0.08%,0.12%,0.13%,0.19%,0.26%,0.30%,0.34%,0.38%,40.00%,B,BB,BB,BBB,B,BBB,BB,BB,B,NR,NR,BBB,15,Consumer Goods,N.Amer,United States,,,DocAdj,DocAdj,DocAdj,DocAdj,DocAdj,DocAdj,DocAdj,DocAdj,DocAdj,Thin,Thin,Entity Tier
12-Jun-06,CL,Colgate Palmolive Co,1AD578,SNRFOR,USD,XR14,Composite,0.04%,0.04%,0.06%,0.08%,0.12%,0.13%,0.19%,0.26%,0.30%,0.34%,0.38%,40.00%,B,BB,BBB,BBB,B,BBB,BB,BBB,BB,NR,NR,A,15,Consumer Goods,N.Amer,United States,,,DocAdj,DocAdj,DocAdj,DocAdj,DocAdj,DocAdj,DocAdj,DocAdj,DocAdj,Thin,Thin,Entity Tier
13-Jun-06,CL,Colgate Palmolive Co,1AD578,SNRFOR,USD,XR14,Composite,0.04%,0.04%,0.06%,0.08%,0.12%,0.13%,0.19%,0.26%,0.30%,0.34%,0.38%,40.00%,BB,BB,BBB,BBB,BB,BBB,BB,BBB,BB,NR,NR,A,15,Consumer Goods,N.Amer,United States,,,DocAdj,DocAdj,DocAdj,DocAdj,DocAdj,DocAdj,DocAdj,DocAdj,DocAdj,Thin,Thin,Entity Tier
14-Jun-06,CL,Colgate Palmolive Co,1AD578,SNRFOR,USD,XR14,Composite,0.04%,0.04%,0.06%,0.08%,0.12%,0.13%,0.19%,0.26%,0.30%,0.35%,0.38%,40.00%,BB,BB,BBB,BBB,BB,BBB,BB,BBB,BB,BB,NR,A,15,Consumer Goods,N.Amer,United States,,,DocAdj,DocAdj,DocAdj,DocAdj,DocAdj,DocAdj,DocAdj,DocAdj,DocAdj,DocAdj,Thin,Entity Tier
15-Jun-06,CL,Colgate Palmolive Co,1AD578,SNRFOR,USD,XR14,Composite,0.04%,0.04%,0.06%,0.08%,0.12%,0.13%,0.19%,0.26%,0.30%,0.35%,0.38%,40.00%,BB,BB,BBB,BBB,BBB,BBB,BB,BBB,BB,BBB,NR,A,15,Consumer Goods,N.Amer,United States,,,DocAdj,DocAdj,DocAdj,DocAdj,DocAdj,DocAdj,DocAdj,DocAdj,DocAdj,DocAdj,Thin,Entity Tier
16-Jun-06,CL,Colgate Palmolive Co,1AD578,SNRFOR,USD,XR14,Composite,0.04%,0.04%,0.06%,0.08%,0.12%,0.13%,0.19%,0.27%,0.30%,0.35%,0.38%,40.00%,BB,BBB,BBB,BBB,BBB,BBB,BB,BBB,BB,BBB,NR,A,15,Consumer Goods,N.Amer,United States,,,DocAdj,DocAdj,DocAdj,DocAdj,DocAdj,DocAdj,DocAdj,DocAdj,DocAdj,DocAdj,Thin,Entity Tier
19-Jun-06,CL,Colgate Palmolive Co,1AD578,SNRFOR,USD,XR14,Composite,0.04%,0.04%,0.06%,0.08%,0.12%,0.13%,0.19%,0.26%,0.30%,0.34%,0.38%,40.00%,BB,BBB,BBB,BBB,BBB,BBB,BB,BBB,BB,NR,NR,A,15,Consumer Goods,N.Amer,United States,,,DocAdj,DocAdj,DocAdj,DocAdj,DocAdj,DocAdj,DocAdj,DocAdj,DocAdj,Thin,Thin,Entity Tier
20-Jun-06,CL,Colgate Palmolive Co,1AD578,SNRFOR,USD,XR14,Composite,0.04%,0.03%,0.06%,0.08%,0.12%,0.14%,0.19%,0.26%,0.30%,0.34%,0.38%,40.00%,BB,BBB,BBB,BBB,BB,BBB,BB,BBB,B,NR,NR,A,15,Consumer Goods,N.Amer,United States,,,DocAdj,DocAdj,DocAdj,DocAdj,DocAdj,DocAdj,DocAdj,DocAdj,DocAdj,Thin,Thin,Entity Tier
21-Jun-06,CL,Colgate Palmolive Co,1AD578,SNRFOR,USD,XR14,Composite,0.04%,0.04%,0.06%,0.08%,0.12%,0.14%,0.19%,0.27%,0.30%,0.34%,0.38%,40.00%,BB,BBB,BB,BBB,BB,BBB,BB,BB,BB,NR,NR,A,15,Consumer Goods,N.Amer,United States,,,DocAdj,DocAdj,DocAdj,DocAdj,DocAdj,DocAdj,DocAdj,DocAdj,DocAdj,Thin,Thin,Entity Tier
22-Jun-06,CL,Colgate Palmolive Co,1AD578,SNRFOR,USD,XR14,Composite,0.04%,0.04%,0.06%,0.08%,0.12%,0.14%,0.19%,0.27%,0.30%,0.34%,0.38%,40.00%,BB,BBB,BBB,BB,BB,BBB,BB,BBB,BB,NR,NR,BBB,15,Consumer Goods,N.Amer,United States,,,DocAdj,DocAdj,DocAdj,DocAdj,DocAdj,DocAdj,DocAdj,DocAdj,DocAdj,Thin,Thin,Entity Tier
23-Jun-06,CL,Colgate Palmolive Co,1AD578,SNRFOR,USD,XR14,Composite,0.04%,0.04%,0.06%,0.08%,0.12%,0.14%,0.19%,0.27%,0.30%,0.32%,0.36%,40.00%,BB,BB,BB,BB,BB,BBB,BB,BB,NR,BBB,BBB,A,13,Consumer Goods,N.Amer,United States,,,DocAdj,DocAdj,DocAdj,DocAdj,DocAdj,DocAdj,DocAdj,DocAdj,Thin,DocAdj,DocAdj,Entity Tier
26-Jun-06,CL,Colgate Palmolive Co,1AD578,SNRFOR,USD,XR14,Composite,0.04%,0.03%,0.06%,0.08%,0.12%,0.13%,0.19%,0.27%,0.27%,0.30%,0.35%,40.00%,BB,BBB,BB,BB,BBB,BBB,BBB,BB,BBB,B,BBB,A,13,Consumer Goods,N.Amer,United States,,,DocAdj,DocAdj,DocAdj,DocAdj,DocAdj,DocAdj,DocAdj,DocAdj,DocAdj,DocAdj,DocAdj,CcyGrp
